Date,Price
18-Aug-04,1.2339
19-Aug-04,1.2367
20-Aug-04,1.2312
23-Aug-04,1.2134
24-Aug-04,1.2083
25-Aug-04,1.2083
26-Aug-04,1.2106
27-Aug-04,1.2008
30-Aug-04,1.2058
31-Aug-04,1.2188
1-Sep-04,1.2198
2-Sep-04,1.2177
3-Sep-04,1.2052
6-Sep-04,1.206
7-Sep-04,1.2107
8-Sep-04,1.2184
9-Sep-04,1.2229
10-Sep-04,1.2262
13-Sep-04,1.2258
14-Sep-04,1.2248
15-Sep-04,1.2151
16-Sep-04,1.2186
17-Sep-04,1.2199
20-Sep-04,1.2178
21-Sep-04,1.2331
22-Sep-04,1.2268
23-Sep-04,1.2268
24-Sep-04,1.2278
27-Sep-04,1.2303
28-Sep-04,1.2326
29-Sep-04,1.2332
30-Sep-04,1.2432
1-Oct-04,1.2414
4-Oct-04,1.2293
5-Oct-04,1.2312
6-Oct-04,1.2288
7-Oct-04,1.2285
8-Oct-04,1.2407
11-Oct-04,1.2383
12-Oct-04,1.2321
13-Oct-04,1.2346
14-Oct-04,1.238
15-Oct-04,1.2466
18-Oct-04,1.2496
19-Oct-04,1.2519
20-Oct-04,1.2586
21-Oct-04,1.2618
22-Oct-04,1.2687
25-Oct-04,1.2807
26-Oct-04,1.2755
27-Oct-04,1.2708
28-Oct-04,1.2746
29-Oct-04,1.2785
1-Nov-04,1.2752
2-Nov-04,1.2727
3-Nov-04,1.282
4-Nov-04,1.2869
5-Nov-04,1.2967
8-Nov-04,1.2919
9-Nov-04,1.2894
10-Nov-04,1.2889
11-Nov-04,1.2906
12-Nov-04,1.2976
15-Nov-04,1.2948
16-Nov-04,1.2957
17-Nov-04,1.3039
18-Nov-04,1.2956
19-Nov-04,1.302
22-Nov-04,1.3043
23-Nov-04,1.3082
24-Nov-04,1.3177
25-Nov-04,1.3247
26-Nov-04,1.3293
29-Nov-04,1.3272
30-Nov-04,1.3293
1-Dec-04,1.3329
2-Dec-04,1.327
3-Dec-04,1.3456
6-Dec-04,1.3401
7-Dec-04,1.3426
8-Dec-04,1.3338
9-Dec-04,1.3319
10-Dec-04,1.3225
13-Dec-04,1.3311
14-Dec-04,1.3303
15-Dec-04,1.3385
16-Dec-04,1.3244
17-Dec-04,1.3309
20-Dec-04,1.3394
21-Dec-04,1.3371
22-Dec-04,1.3388
23-Dec-04,1.3511
24-Dec-04,1.3531
27-Dec-04,1.3616
28-Dec-04,1.3611
29-Dec-04,1.3605
30-Dec-04,1.3639
31-Dec-04,1.3558
3-Jan-05,1.3463
4-Jan-05,1.3272
5-Jan-05,1.3262
6-Jan-05,1.3171
7-Jan-05,1.3054
10-Jan-05,1.3084
11-Jan-05,1.3114
12-Jan-05,1.3265
13-Jan-05,1.3218
14-Jan-05,1.3106
17-Jan-05,1.3064
18-Jan-05,1.3027
19-Jan-05,1.3001
20-Jan-05,1.2968
21-Jan-05,1.305
24-Jan-05,1.3056
25-Jan-05,1.2974
26-Jan-05,1.3084
27-Jan-05,1.3035
28-Jan-05,1.3044
31-Jan-05,1.3034
1-Feb-05,1.3042
2-Feb-05,1.3036
3-Feb-05,1.2973
4-Feb-05,1.2872
7-Feb-05,1.2759
8-Feb-05,1.2769
9-Feb-05,1.2805
10-Feb-05,1.2876
11-Feb-05,1.2866
14-Feb-05,1.2963
15-Feb-05,1.302
16-Feb-05,1.3032
17-Feb-05,1.307
18-Feb-05,1.3072
21-Feb-05,1.3063
22-Feb-05,1.3251
23-Feb-05,1.3213
24-Feb-05,1.3203
25-Feb-05,1.3243
28-Feb-05,1.3237
1-Mar-05,1.3186
2-Mar-05,1.3131
3-Mar-05,1.311
4-Mar-05,1.3241
7-Mar-05,1.3209
8-Mar-05,1.3344
9-Mar-05,1.3388
10-Mar-05,1.3428
11-Mar-05,1.3454
14-Mar-05,1.3371
15-Mar-05,1.3308
16-Mar-05,1.3421
17-Mar-05,1.3377
18-Mar-05,1.3318
21-Mar-05,1.3172
22-Mar-05,1.3087
23-Mar-05,1.2988
24-Mar-05,1.2941
25-Mar-05,1.2958
28-Mar-05,1.2889
29-Mar-05,1.2921
30-Mar-05,1.2923
31-Mar-05,1.2963
1-Apr-05,1.2908
4-Apr-05,1.2849
5-Apr-05,1.2858
6-Apr-05,1.2872
7-Apr-05,1.2855
8-Apr-05,1.2938
11-Apr-05,1.2976
12-Apr-05,1.2923
13-Apr-05,1.2917
14-Apr-05,1.2807
15-Apr-05,1.2917
18-Apr-05,1.3016
19-Apr-05,1.3057
20-Apr-05,1.3085
21-Apr-05,1.3054
22-Apr-05,1.3068
25-Apr-05,1.3001
26-Apr-05,1.299
27-Apr-05,1.2929
28-Apr-05,1.29
29-Apr-05,1.2873
2-May-05,1.2864
3-May-05,1.2868
4-May-05,1.2946
5-May-05,1.2959
6-May-05,1.2837
9-May-05,1.2868
10-May-05,1.2883
11-May-05,1.2804
12-May-05,1.267
13-May-05,1.2618
16-May-05,1.2635
17-May-05,1.2605
18-May-05,1.2679
19-May-05,1.2643
20-May-05,1.2559
23-May-05,1.2578
24-May-05,1.2579
25-May-05,1.2603
26-May-05,1.2512
27-May-05,1.2575
30-May-05,1.2473
31-May-05,1.231
1-Jun-05,1.2188
2-Jun-05,1.2275
3-Jun-05,1.2235
6-Jun-05,1.2257
7-Jun-05,1.2285
8-Jun-05,1.2239
9-Jun-05,1.2231
10-Jun-05,1.2123
13-Jun-05,1.2114
14-Jun-05,1.2028
15-Jun-05,1.2121
16-Jun-05,1.2109
17-Jun-05,1.2289
20-Jun-05,1.2147
21-Jun-05,1.2178
22-Jun-05,1.2126
23-Jun-05,1.2039
24-Jun-05,1.2097
27-Jun-05,1.2165
28-Jun-05,1.206
29-Jun-05,1.2077
30-Jun-05,1.2102
1-Jul-05,1.1959
4-Jul-05,1.1902
5-Jul-05,1.1916
6-Jul-05,1.1932
7-Jul-05,1.1953
8-Jul-05,1.1971
11-Jul-05,1.2075
12-Jul-05,1.2241
13-Jul-05,1.2094
14-Jul-05,1.2083
15-Jul-05,1.2035
18-Jul-05,1.2054
19-Jul-05,1.2035
20-Jul-05,1.2144
21-Jul-05,1.2167
22-Jul-05,1.2067
25-Jul-05,1.206
26-Jul-05,1.2012
27-Jul-05,1.2071
28-Jul-05,1.2132
29-Jul-05,1.213
1-Aug-05,1.2176
2-Aug-05,1.2199
3-Aug-05,1.2341
4-Aug-05,1.2387
5-Aug-05,1.2363
8-Aug-05,1.235
9-Aug-05,1.2371
10-Aug-05,1.2385
11-Aug-05,1.2472
12-Aug-05,1.2437
15-Aug-05,1.237
16-Aug-05,1.2363
17-Aug-05,1.2274
18-Aug-05,1.2176
19-Aug-05,1.2154
22-Aug-05,1.2225
23-Aug-05,1.2231
24-Aug-05,1.2269
25-Aug-05,1.2298
26-Aug-05,1.2283
29-Aug-05,1.2231
30-Aug-05,1.2218
31-Aug-05,1.2344
1-Sep-05,1.2501
2-Sep-05,1.2525
5-Sep-05,1.254
6-Sep-05,1.2462
7-Sep-05,1.2418
8-Sep-05,1.2403
9-Sep-05,1.2409
12-Sep-05,1.228
13-Sep-05,1.2265
14-Sep-05,1.2288
15-Sep-05,1.2222
16-Sep-05,1.2236
19-Sep-05,1.2138
20-Sep-05,1.2117
21-Sep-05,1.2217
22-Sep-05,1.2153
23-Sep-05,1.2039
26-Sep-05,1.2075
27-Sep-05,1.2016
28-Sep-05,1.2041
29-Sep-05,1.2033
30-Sep-05,1.203
3-Oct-05,1.1923
4-Oct-05,1.1917
5-Oct-05,1.1976
6-Oct-05,1.2185
7-Oct-05,1.2119
10-Oct-05,1.2071
11-Oct-05,1.1991
12-Oct-05,1.2024
13-Oct-05,1.2027
14-Oct-05,1.2077
17-Oct-05,1.2025
18-Oct-05,1.1963
19-Oct-05,1.1993
20-Oct-05,1.2016
21-Oct-05,1.1949
24-Oct-05,1.1985
25-Oct-05,1.2113
26-Oct-05,1.2066
27-Oct-05,1.2138
28-Oct-05,1.2062
31-Oct-05,1.1988
1-Nov-05,1.201
2-Nov-05,1.2067
3-Nov-05,1.1945
4-Nov-05,1.1822
7-Nov-05,1.1812
8-Nov-05,1.1782
9-Nov-05,1.1766
10-Nov-05,1.1686
11-Nov-05,1.1724
14-Nov-05,1.1694
15-Nov-05,1.1721
16-Nov-05,1.1672
17-Nov-05,1.1759
18-Nov-05,1.1768
21-Nov-05,1.1728
22-Nov-05,1.1812
23-Nov-05,1.182
24-Nov-05,1.1787
25-Nov-05,1.1724
28-Nov-05,1.1851
29-Nov-05,1.1785
30-Nov-05,1.1789
1-Dec-05,1.1734
2-Dec-05,1.1717
5-Dec-05,1.1784
6-Dec-05,1.1787
7-Dec-05,1.1722
8-Dec-05,1.1817
9-Dec-05,1.1812
12-Dec-05,1.1955
13-Dec-05,1.1937
14-Dec-05,1.2004
15-Dec-05,1.1978
16-Dec-05,1.2013
19-Dec-05,1.2004
20-Dec-05,1.187
21-Dec-05,1.1832
22-Dec-05,1.1869
23-Dec-05,1.1875
26-Dec-05,1.1848
27-Dec-05,1.1831
28-Dec-05,1.1835
29-Dec-05,1.1844
30-Dec-05,1.1843
2-Jan-06,1.1825
3-Jan-06,1.2012
4-Jan-06,1.2128
5-Jan-06,1.2102
6-Jan-06,1.2149
9-Jan-06,1.2087
10-Jan-06,1.2067
11-Jan-06,1.2125
12-Jan-06,1.2035
13-Jan-06,1.2138
16-Jan-06,1.2121
17-Jan-06,1.2107
18-Jan-06,1.2105
19-Jan-06,1.2098
20-Jan-06,1.2138
23-Jan-06,1.2312
24-Jan-06,1.2281
25-Jan-06,1.2246
26-Jan-06,1.2214
27-Jan-06,1.21
30-Jan-06,1.2088
31-Jan-06,1.2155
1-Feb-06,1.2061
2-Feb-06,1.2098
3-Feb-06,1.2024
6-Feb-06,1.1963
7-Feb-06,1.1974
8-Feb-06,1.1955
9-Feb-06,1.1981
10-Feb-06,1.19
13-Feb-06,1.1905
14-Feb-06,1.1915
15-Feb-06,1.1885
16-Feb-06,1.1896
17-Feb-06,1.1934
20-Feb-06,1.1938
21-Feb-06,1.1911
22-Feb-06,1.1911
23-Feb-06,1.1923
24-Feb-06,1.1873
27-Feb-06,1.1846
28-Feb-06,1.1921
1-Mar-06,1.1915
2-Mar-06,1.2041
3-Mar-06,1.2039
6-Mar-06,1.2018
7-Mar-06,1.1886
8-Mar-06,1.1923
9-Mar-06,1.1914
10-Mar-06,1.1915
13-Mar-06,1.1961
14-Mar-06,1.2016
15-Mar-06,1.2071
16-Mar-06,1.218
17-Mar-06,1.219
20-Mar-06,1.2167
21-Mar-06,1.2088
22-Mar-06,1.2079
23-Mar-06,1.1972
24-Mar-06,1.2036
27-Mar-06,1.2014
28-Mar-06,1.2003
29-Mar-06,1.2029
30-Mar-06,1.217
31-Mar-06,1.2119
3-Apr-06,1.2138
4-Apr-06,1.2256
5-Apr-06,1.2296
6-Apr-06,1.2226
7-Apr-06,1.209
10-Apr-06,1.2115
11-Apr-06,1.2147
12-Apr-06,1.2107
13-Apr-06,1.2116
14-Apr-06,1.211
17-Apr-06,1.2253
18-Apr-06,1.2351
19-Apr-06,1.2381
20-Apr-06,1.2321
21-Apr-06,1.2341
24-Apr-06,1.2395
25-Apr-06,1.2435
26-Apr-06,1.2445
27-Apr-06,1.2532
28-Apr-06,1.2637
1-May-06,1.2586
2-May-06,1.2616
3-May-06,1.2641
4-May-06,1.2694
5-May-06,1.2725
8-May-06,1.2708
9-May-06,1.2763
10-May-06,1.2788
11-May-06,1.2834
12-May-06,1.2932
15-May-06,1.2797
16-May-06,1.2862
17-May-06,1.2736
18-May-06,1.2862
19-May-06,1.2774
22-May-06,1.2873
23-May-06,1.282
24-May-06,1.2752
25-May-06,1.2805
26-May-06,1.2735
29-May-06,1.2752
30-May-06,1.2875
31-May-06,1.2812
1-Jun-06,1.281
2-Jun-06,1.2918
5-Jun-06,1.2906
6-Jun-06,1.282
7-Jun-06,1.279
8-Jun-06,1.2651
9-Jun-06,1.2644
12-Jun-06,1.2585
13-Jun-06,1.2544
14-Jun-06,1.2605
15-Jun-06,1.2635
16-Jun-06,1.2645
19-Jun-06,1.2574
20-Jun-06,1.2584
21-Jun-06,1.266
22-Jun-06,1.2578
23-Jun-06,1.2512
26-Jun-06,1.2588
27-Jun-06,1.2584
28-Jun-06,1.2557
29-Jun-06,1.2662
30-Jun-06,1.2789
3-Jul-06,1.2798
4-Jul-06,1.2795
5-Jul-06,1.2721
6-Jul-06,1.2778
7-Jul-06,1.281
10-Jul-06,1.2737
11-Jul-06,1.2772
12-Jul-06,1.2702
13-Jul-06,1.2692
14-Jul-06,1.2651
17-Jul-06,1.2519
18-Jul-06,1.2506
19-Jul-06,1.2593
20-Jul-06,1.2628
21-Jul-06,1.2697
24-Jul-06,1.2635
25-Jul-06,1.2578
26-Jul-06,1.2717
27-Jul-06,1.2698
28-Jul-06,1.2764
31-Jul-06,1.2763
1-Aug-06,1.2828
2-Aug-06,1.2788
3-Aug-06,1.2805
4-Aug-06,1.2874
7-Aug-06,1.2833
8-Aug-06,1.2834
9-Aug-06,1.2862
10-Aug-06,1.2794
11-Aug-06,1.2722
14-Aug-06,1.2719
15-Aug-06,1.2787
16-Aug-06,1.2845
17-Aug-06,1.2832
18-Aug-06,1.2826
21-Aug-06,1.2891
22-Aug-06,1.2805
23-Aug-06,1.2788
24-Aug-06,1.2767
25-Aug-06,1.275
28-Aug-06,1.2778
29-Aug-06,1.2829
30-Aug-06,1.2839
31-Aug-06,1.2807
1-Sep-06,1.2836
4-Sep-06,1.2873
5-Sep-06,1.2818
6-Sep-06,1.2805
7-Sep-06,1.2732
8-Sep-06,1.2673
11-Sep-06,1.2704
12-Sep-06,1.2685
13-Sep-06,1.2694
14-Sep-06,1.2721
15-Sep-06,1.2647
18-Sep-06,1.2703
19-Sep-06,1.2679
20-Sep-06,1.2687
21-Sep-06,1.278
22-Sep-06,1.278
25-Sep-06,1.2752
26-Sep-06,1.2685
27-Sep-06,1.27
28-Sep-06,1.2706
29-Sep-06,1.2672
2-Oct-06,1.2738
3-Oct-06,1.2736
4-Oct-06,1.2717
5-Oct-06,1.2695
6-Oct-06,1.26
9-Oct-06,1.2595
10-Oct-06,1.2538
11-Oct-06,1.2517
12-Oct-06,1.2559
13-Oct-06,1.2515
16-Oct-06,1.253
17-Oct-06,1.2538
18-Oct-06,1.2533
19-Oct-06,1.2628
20-Oct-06,1.2614
23-Oct-06,1.2548
24-Oct-06,1.2557
25-Oct-06,1.2602
26-Oct-06,1.2692
27-Oct-06,1.2741
30-Oct-06,1.2732
31-Oct-06,1.2763
1-Nov-06,1.2755
2-Nov-06,1.2776
3-Nov-06,1.2718
6-Nov-06,1.2721
7-Nov-06,1.2772
8-Nov-06,1.2757
9-Nov-06,1.2826
10-Nov-06,1.2844
13-Nov-06,1.2803
14-Nov-06,1.2812
15-Nov-06,1.2826
16-Nov-06,1.2798
17-Nov-06,1.2828
20-Nov-06,1.2812
21-Nov-06,1.2845
22-Nov-06,1.2944
23-Nov-06,1.2942
24-Nov-06,1.3093
27-Nov-06,1.3133
28-Nov-06,1.3201
29-Nov-06,1.3148
30-Nov-06,1.3241
1-Dec-06,1.3336
4-Dec-06,1.3321
5-Dec-06,1.3323
6-Dec-06,1.3293
7-Dec-06,1.3291
8-Dec-06,1.3201
11-Dec-06,1.3237
12-Dec-06,1.328
13-Dec-06,1.3218
14-Dec-06,1.3146
15-Dec-06,1.3083
18-Dec-06,1.31
19-Dec-06,1.3192
20-Dec-06,1.3178
21-Dec-06,1.3173
22-Dec-06,1.3144
25-Dec-06,1.3131
26-Dec-06,1.3096
27-Dec-06,1.312
28-Dec-06,1.3148
29-Dec-06,1.3199
1-Jan-07,1.3199
2-Jan-07,1.3277
3-Jan-07,1.3163
4-Jan-07,1.3085
5-Jan-07,1.3003
8-Jan-07,1.302
9-Jan-07,1.2997
10-Jan-07,1.2934
11-Jan-07,1.2893
12-Jan-07,1.2917
15-Jan-07,1.2936
16-Jan-07,1.2919
17-Jan-07,1.2938
18-Jan-07,1.2954
19-Jan-07,1.2966
22-Jan-07,1.2948
23-Jan-07,1.3025
24-Jan-07,1.2961
25-Jan-07,1.2933
26-Jan-07,1.2915
29-Jan-07,1.2955
30-Jan-07,1.2965
31-Jan-07,1.3034
1-Feb-07,1.3022
2-Feb-07,1.2969
5-Feb-07,1.2923
6-Feb-07,1.2982
7-Feb-07,1.3019
8-Feb-07,1.3039
9-Feb-07,1.3005
12-Feb-07,1.2965
13-Feb-07,1.3037
14-Feb-07,1.3129
15-Feb-07,1.3146
16-Feb-07,1.3141
19-Feb-07,1.3155
20-Feb-07,1.3138
21-Feb-07,1.3138
22-Feb-07,1.3125
23-Feb-07,1.3167
26-Feb-07,1.3184
27-Feb-07,1.3242
28-Feb-07,1.3235
1-Mar-07,1.3186
2-Mar-07,1.3194
5-Mar-07,1.3095
6-Mar-07,1.3127
7-Mar-07,1.3176
8-Mar-07,1.3129
9-Mar-07,1.3114
12-Mar-07,1.3188
13-Mar-07,1.3198
14-Mar-07,1.3224
15-Mar-07,1.3239
16-Mar-07,1.3314
19-Mar-07,1.3302
20-Mar-07,1.3316
21-Mar-07,1.3386
22-Mar-07,1.3333
23-Mar-07,1.3285
26-Mar-07,1.3335
27-Mar-07,1.3354
28-Mar-07,1.3317
29-Mar-07,1.3333
30-Mar-07,1.3358
2-Apr-07,1.3369
3-Apr-07,1.3335
4-Apr-07,1.3373
5-Apr-07,1.3422
6-Apr-07,1.3379
9-Apr-07,1.3354
10-Apr-07,1.3437
11-Apr-07,1.3432
12-Apr-07,1.3487
13-Apr-07,1.3529
16-Apr-07,1.3533
17-Apr-07,1.3572
18-Apr-07,1.3609
19-Apr-07,1.3608
20-Apr-07,1.3591
23-Apr-07,1.3577
24-Apr-07,1.3643
25-Apr-07,1.3638
26-Apr-07,1.3594
27-Apr-07,1.3653
30-Apr-07,1.3647
1-May-07,1.3605
2-May-07,1.359
3-May-07,1.3556
4-May-07,1.359
7-May-07,1.3599
8-May-07,1.3542
9-May-07,1.3529
10-May-07,1.3485
11-May-07,1.3529
14-May-07,1.3542
15-May-07,1.3592
16-May-07,1.3521
17-May-07,1.3495
18-May-07,1.3509
21-May-07,1.3468
22-May-07,1.3451
23-May-07,1.3462
24-May-07,1.3428
25-May-07,1.3441
28-May-07,1.3453
29-May-07,1.3446
30-May-07,1.3428
31-May-07,1.3453
1-Jun-07,1.3449
4-Jun-07,1.3493
5-Jun-07,1.3524
6-Jun-07,1.3504
7-Jun-07,1.343
8-Jun-07,1.3374
11-Jun-07,1.3359
12-Jun-07,1.3302
13-Jun-07,1.3312
14-Jun-07,1.3312
15-Jun-07,1.3388
18-Jun-07,1.3415
19-Jun-07,1.3427
20-Jun-07,1.3405
21-Jun-07,1.3396
22-Jun-07,1.3469
25-Jun-07,1.3464
26-Jun-07,1.3453
27-Jun-07,1.3452
28-Jun-07,1.3446
29-Jun-07,1.3542
2-Jul-07,1.3626
3-Jul-07,1.3612
4-Jul-07,1.3612
5-Jul-07,1.3598
6-Jul-07,1.3628
9-Jul-07,1.3629
10-Jul-07,1.3746
11-Jul-07,1.3746
12-Jul-07,1.3794
13-Jul-07,1.3784
16-Jul-07,1.3771
17-Jul-07,1.3788
18-Jul-07,1.3803
19-Jul-07,1.3798
20-Jul-07,1.3827
23-Jul-07,1.3811
24-Jul-07,1.3828
25-Jul-07,1.3724
26-Jul-07,1.3744
27-Jul-07,1.3634
30-Jul-07,1.3693
31-Jul-07,1.3673
1-Aug-07,1.367
2-Aug-07,1.37
3-Aug-07,1.3774
6-Aug-07,1.3794
7-Aug-07,1.3744
8-Aug-07,1.3796
9-Aug-07,1.3672
10-Aug-07,1.3693
13-Aug-07,1.3611
14-Aug-07,1.3537
15-Aug-07,1.3426
16-Aug-07,1.3424
17-Aug-07,1.3476
20-Aug-07,1.3473
21-Aug-07,1.3462
22-Aug-07,1.355
23-Aug-07,1.3569
24-Aug-07,1.3681
27-Aug-07,1.3644
28-Aug-07,1.3604
29-Aug-07,1.3676
30-Aug-07,1.3638
31-Aug-07,1.363
3-Sep-07,1.3621
4-Sep-07,1.3607
5-Sep-07,1.365
6-Sep-07,1.3689
7-Sep-07,1.3768
10-Sep-07,1.3798
11-Sep-07,1.3838
12-Sep-07,1.3904
13-Sep-07,1.3868
14-Sep-07,1.3875
17-Sep-07,1.3866
18-Sep-07,1.3982
19-Sep-07,1.3967
20-Sep-07,1.4074
21-Sep-07,1.4091
24-Sep-07,1.4085
25-Sep-07,1.4146
26-Sep-07,1.413
27-Sep-07,1.4151
28-Sep-07,1.4272
1-Oct-07,1.4232
2-Oct-07,1.4153
3-Oct-07,1.4085
4-Oct-07,1.4135
5-Oct-07,1.4136
8-Oct-07,1.4057
9-Oct-07,1.4108
10-Oct-07,1.4147
11-Oct-07,1.4194
12-Oct-07,1.4179
15-Oct-07,1.4212
16-Oct-07,1.4163
17-Oct-07,1.4203
18-Oct-07,1.4293
19-Oct-07,1.4305
22-Oct-07,1.4177
23-Oct-07,1.4261
24-Oct-07,1.4267
25-Oct-07,1.4323
26-Oct-07,1.4397
29-Oct-07,1.4425
30-Oct-07,1.444
31-Oct-07,1.4481
1-Nov-07,1.442
2-Nov-07,1.4508
5-Nov-07,1.4463
6-Nov-07,1.4556
7-Nov-07,1.4644
8-Nov-07,1.4674
9-Nov-07,1.4676
12-Nov-07,1.4535
13-Nov-07,1.4603
14-Nov-07,1.4657
15-Nov-07,1.4619
16-Nov-07,1.4659
19-Nov-07,1.4663
20-Nov-07,1.4823
21-Nov-07,1.4857
22-Nov-07,1.4855
23-Nov-07,1.4837
26-Nov-07,1.4881
27-Nov-07,1.4831
28-Nov-07,1.4831
29-Nov-07,1.4741
30-Nov-07,1.4632
3-Dec-07,1.4665
4-Dec-07,1.4766
5-Dec-07,1.4604
6-Dec-07,1.4632
7-Dec-07,1.4657
10-Dec-07,1.4714
11-Dec-07,1.4651
12-Dec-07,1.4707
13-Dec-07,1.4627
14-Dec-07,1.4419
17-Dec-07,1.44
18-Dec-07,1.4409
19-Dec-07,1.4378
20-Dec-07,1.432
21-Dec-07,1.4367
24-Dec-07,1.4399
25-Dec-07,1.4405
26-Dec-07,1.4493
27-Dec-07,1.4613
28-Dec-07,1.4717
31-Dec-07,1.459
1-Jan-08,1.4589
2-Jan-08,1.4727
3-Jan-08,1.4748
4-Jan-08,1.4745
7-Jan-08,1.4689
8-Jan-08,1.4708
9-Jan-08,1.4661
10-Jan-08,1.4807
11-Jan-08,1.4777
14-Jan-08,1.4868
15-Jan-08,1.4808
16-Jan-08,1.4659
17-Jan-08,1.4659
18-Jan-08,1.4611
21-Jan-08,1.4446
22-Jan-08,1.4627
23-Jan-08,1.4638
24-Jan-08,1.4768
25-Jan-08,1.4672
28-Jan-08,1.4786
29-Jan-08,1.4777
30-Jan-08,1.488
31-Jan-08,1.4866
1-Feb-08,1.48
4-Feb-08,1.4827
5-Feb-08,1.4639
6-Feb-08,1.4622
7-Feb-08,1.4485
8-Feb-08,1.451
11-Feb-08,1.4526
12-Feb-08,1.4583
13-Feb-08,1.457
14-Feb-08,1.4638
15-Feb-08,1.468
18-Feb-08,1.4659
19-Feb-08,1.4727
20-Feb-08,1.4713
21-Feb-08,1.4813
22-Feb-08,1.4832
25-Feb-08,1.4829
26-Feb-08,1.4975
27-Feb-08,1.5123
28-Feb-08,1.5223
29-Feb-08,1.5181
3-Mar-08,1.5208
4-Mar-08,1.521
5-Mar-08,1.5271
6-Mar-08,1.5389
7-Mar-08,1.5351
10-Mar-08,1.5341
11-Mar-08,1.5333
12-Mar-08,1.5571
13-Mar-08,1.564
14-Mar-08,1.5675
17-Mar-08,1.5729
18-Mar-08,1.5626
19-Mar-08,1.5633
20-Mar-08,1.5434
21-Mar-08,1.5432
24-Mar-08,1.5432
25-Mar-08,1.5629
26-Mar-08,1.5845
27-Mar-08,1.5781
28-Mar-08,1.5802
31-Mar-08,1.5774
1-Apr-08,1.561
2-Apr-08,1.5688
3-Apr-08,1.568
4-Apr-08,1.5737
7-Apr-08,1.5703
8-Apr-08,1.5701
9-Apr-08,1.5832
10-Apr-08,1.5743
11-Apr-08,1.5807
14-Apr-08,1.5845
15-Apr-08,1.5792
16-Apr-08,1.595
17-Apr-08,1.5896
18-Apr-08,1.5815
21-Apr-08,1.5906
22-Apr-08,1.5988
23-Apr-08,1.5888
24-Apr-08,1.5683
25-Apr-08,1.5625
28-Apr-08,1.566
29-Apr-08,1.5569
30-Apr-08,1.5617
1-May-08,1.547
2-May-08,1.5429
5-May-08,1.5492
6-May-08,1.5531
7-May-08,1.5391
8-May-08,1.5407
9-May-08,1.5483
12-May-08,1.5547
13-May-08,1.546
14-May-08,1.5476
15-May-08,1.5444
16-May-08,1.5577
19-May-08,1.5518
20-May-08,1.5657
21-May-08,1.5789
22-May-08,1.573
23-May-08,1.5766
26-May-08,1.5776
27-May-08,1.5685
28-May-08,1.5638
29-May-08,1.5516
30-May-08,1.5554
2-Jun-08,1.5544
3-Jun-08,1.5446
4-Jun-08,1.5433
5-Jun-08,1.5586
6-Jun-08,1.5777
9-Jun-08,1.5644
10-Jun-08,1.5463
11-Jun-08,1.5554
12-Jun-08,1.5447
13-Jun-08,1.538
16-Jun-08,1.5467
17-Jun-08,1.5509
18-Jun-08,1.5534
19-Jun-08,1.5501
20-Jun-08,1.5605
23-Jun-08,1.5524
24-Jun-08,1.5566
25-Jun-08,1.5671
26-Jun-08,1.5755
27-Jun-08,1.5795
30-Jun-08,1.5756
1-Jul-08,1.579
2-Jul-08,1.588
3-Jul-08,1.5698
4-Jul-08,1.5706
7-Jul-08,1.5722
8-Jul-08,1.5672
9-Jul-08,1.5742
10-Jul-08,1.5785
11-Jul-08,1.5942
14-Jul-08,1.5905
15-Jul-08,1.5919
16-Jul-08,1.5824
17-Jul-08,1.5863
18-Jul-08,1.5848
21-Jul-08,1.593
22-Jul-08,1.5784
23-Jul-08,1.5688
24-Jul-08,1.5676
25-Jul-08,1.571
28-Jul-08,1.5746
29-Jul-08,1.5589
30-Jul-08,1.5577
31-Jul-08,1.5601
1-Aug-08,1.5566
4-Aug-08,1.5577
5-Aug-08,1.5458
6-Aug-08,1.5414
7-Aug-08,1.5322
8-Aug-08,1.5006
11-Aug-08,1.4905
12-Aug-08,1.492
13-Aug-08,1.4924
14-Aug-08,1.4808
15-Aug-08,1.4689
18-Aug-08,1.4696
19-Aug-08,1.4789
20-Aug-08,1.4744
21-Aug-08,1.4907
22-Aug-08,1.4793
25-Aug-08,1.4751
26-Aug-08,1.465
27-Aug-08,1.4722
28-Aug-08,1.4699
29-Aug-08,1.4674
1-Sep-08,1.4606
2-Sep-08,1.4517
3-Sep-08,1.4489
4-Sep-08,1.4251
5-Sep-08,1.4269
8-Sep-08,1.4127
9-Sep-08,1.4137
10-Sep-08,1.3986
11-Sep-08,1.403
12-Sep-08,1.4228
15-Sep-08,1.4266
16-Sep-08,1.4121
17-Sep-08,1.4305
18-Sep-08,1.4339
19-Sep-08,1.4466
22-Sep-08,1.4786
23-Sep-08,1.4645
24-Sep-08,1.4613
25-Sep-08,1.4622
26-Sep-08,1.4615
29-Sep-08,1.4418
30-Sep-08,1.4104
1-Oct-08,1.4021
2-Oct-08,1.3818
3-Oct-08,1.3771
6-Oct-08,1.349
7-Oct-08,1.3619
8-Oct-08,1.363
9-Oct-08,1.3597
10-Oct-08,1.3414
13-Oct-08,1.3593
14-Oct-08,1.3624
15-Oct-08,1.346
16-Oct-08,1.3487
17-Oct-08,1.3409
20-Oct-08,1.3344
21-Oct-08,1.3059
22-Oct-08,1.2854
23-Oct-08,1.298
24-Oct-08,1.2624
27-Oct-08,1.2467
28-Oct-08,1.2715
29-Oct-08,1.2963
30-Oct-08,1.2908
